,well1,well2,well3,well4,well5,well6,well7,well8,well9,well10,well11,well12,well13,well14,well15,well16
0,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,
4,0.010196078431372494,0.022831050228310536,0.002985074626865691,0.007407407407407407,0.01694915254237288,0.08737864077669909,0.05263157894736842,0.0012121212121211477,0.00392156862745098,0.07982062780269057,0.05660377358490561,0.0023346303501945833,-0.001789401238816296,0.021383647798742092,0.12777777777777768,0.04827586206896552
5,0.021176470588235238,0.022831050228310536,0.002985074626865691,0.007407407407407407,0.01694915254237288,0.08737864077669907,0.05263157894736842,0.0012121212121211477,0.0196078431372549,0.07982062780269057,0.05660377358490561,0.04591439688715957,0.04445973847212657,0.021383647798742092,0.08888888888888881,0.07586206896551724
6,0.021176470588235238,0.022831050228310536,0.002985074626865691,0.007407407407407407,0.01694915254237288,0.03300970873786413,0.05263157894736842,0.0012121212121211477,0.0196078431372549,0.05470852017937218,0.05660377358490561,0.0785992217898833,0.07143840330350992,0.021383647798742092,0.04999999999999992,0.07586206896551725
7,0.03215686274509798,0.022831050228310536,0.002985074626865691,0.007407407407407407,0.01694915254237288,0.03300970873786414,0.05263157894736842,0.0012121212121211477,0.0196078431372549,0.05470852017937219,0.05660377358490561,0.06770428015564206,0.06758430832759801,0.05660377358490561,0.011111111111111035,0.10344827586206895
8,0.021176470588235238,0.022831050228310536,-0.0805970149253731,0.007407407407407407,0.01694915254237288,0.03300970873786414,0.05263157894736842,0.0012121212121211477,0.03529411764705882,0.029596412556053796,0.05660377358490561,0.03865110246433207,0.04060564349621466,0.02138364779874209,-0.027777777777777853,0.10344827586206898
9,0.021176470588235238,0.022831050228310536,0.002985074626865691,0.037037037037037035,0.01694915254237288,0.03300970873786414,0.05263157894736842,0.018181818181818115,0.03529411764705882,0.029596412556053796,0.05660377358490561,0.005966277561608338,0.009772883688919418,0.02138364779874209,-0.027777777777777853,0.07586206896551724
10,0.021176470588235238,0.022831050228310536,0.002985074626865691,0.007407407407407407,0.003389830508474574,0.03300970873786414,0.05263157894736842,0.018181818181818115,0.03529411764705882,0.00448430493273541,0.05660377358490561,0.0023346303501945893,0.005918788713007511,0.02138364779874209,-0.027777777777777853,0.048275862068965524
11,0.021176470588235238,0.022831050228310536,0.0865671641791045,0.007407407407407407,0.0033898305084745757,0.08737864077669909,0.05263157894736842,0.018181818181818115,0.03529411764705882,0.0044843049327354095,0.021383647798742095,-0.001297016861219159,0.005918788713007511,0.02138364779874209,-0.027777777777777846,0.02068965517241379
