,well1,well2,well3,well4,well5,well6,well7,well8,well9,well10,well11,well12,well13,well14,well15,well16
0,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,
4,0.003389830508474576,0.013991769547325103,0.0,-0.01407702523240372,0.020070838252656435,0.010526315789473684,0.005235602094240838,-0.010309278350515464,-0.01276595744680851,-0.003015075376884421,0.0,0.0041841004184100415,-0.003663003663003663,0.0,0.0,-0.009523809523809521
5,0.003389830508474576,0.013991769547325103,0.0,-0.01407702523240372,0.016292798110979927,0.03859649122807017,0.005235602094240838,-0.0020618556701030924,-0.004255319148936169,-0.01909547738693467,0.0,0.0041841004184100415,-0.0036630036630036626,0.0,0.0,-0.009523809523809521
6,0.01016949152542373,0.013991769547325103,0.0,-0.01407702523240372,0.00873671782762692,0.03859649122807017,0.005235602094240838,0.006185567010309279,0.00425531914893617,-0.003015075376884421,0.0,0.0041841004184100415,-0.003663003663003663,0.0,0.0,0.0013605442176870771
7,0.01694915254237288,0.027160493827160494,0.0,-0.009827357237715804,0.0049586776859504135,0.06666666666666667,0.005235602094240838,0.01443298969072165,0.01276595744680851,0.013065326633165831,0.0,0.0041841004184100415,0.008058608058608058,0.0,0.0,0.012244897959183676
8,0.01016949152542373,0.0139917695473251,0.0,-0.009827357237715804,-0.0025974025974025974,0.03859649122807017,0.005235602094240838,0.01443298969072165,0.004255319148936169,-0.003015075376884421,0.0,0.0041841004184100415,0.008058608058608058,0.0,0.0,0.012244897959183676
9,0.003389830508474577,0.0139917695473251,0.0,-0.009827357237715804,-0.0025974025974025974,0.03859649122807017,0.005235602094240838,0.01443298969072165,0.01276595744680851,-0.003015075376884421,0.0,0.0041841004184100415,0.008058608058608058,0.0,0.0,0.012244897959183675
10,-0.003389830508474576,0.0008230452674897124,0.0,-0.009827357237715804,-0.0025974025974025974,0.010526315789473684,0.005235602094240838,0.006185567010309279,0.004255319148936169,0.013065326633165831,0.0,0.0041841004184100415,0.008058608058608058,0.0,0.0,0.0013605442176870771
11,-0.01016949152542373,0.0008230452674897124,0.0,-0.01407702523240372,-0.0025974025974025974,0.010526315789473684,-0.011518324607329843,-0.0020618556701030924,-0.00425531914893617,-0.003015075376884421,0.0,0.0041841004184100415,0.008058608058608058,0.0,0.0,-0.009523809523809521
12,-0.01694915254237288,-0.012345679012345678,0.0,-0.018326693227091635,-0.0025974025974025974,-0.017543859649122806,-0.011518324607329843,-0.010309278350515464,-0.01276595744680851,-0.01909547738693467,0.0,0.0041841004184100415,-0.0036630036630036647,0.0,0.0,-0.02040816326530612
