,well1,well2,well3,well4,well5,well6,well7,well8,well9,well10,well11,well12,well13,well14,well15,well16
0,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,
4,-0.05206463195691208,-0.0846994535519126,-0.08857808857808855,0.002747252747252786,-0.006776379477250699,-0.033678756476683974,-0.08363636363636363,-0.08728943338437975,0.022727272727272645,0.017857142857142922,0.0,-2.7755575615628914e-17,0.00613496932515333,0.0,-0.008849557522123956,-0.0128205128205128
5,-0.019748653500897717,-0.05464480874316944,-0.058275058275058245,0.013736263736263776,0.004840271055179117,-0.012953367875647704,-0.05818181818181818,-0.05359877488514544,0.02272727272727264,6.38378239159465e-17,0.0,-2.7755575615628914e-17,0.00613496932515333,0.0,-0.008849557522123956,-0.012820512820512798
6,-0.010771992818671505,-0.04098360655737708,-0.04195804195804193,0.016483516483516522,0.008712487899322389,-0.005181347150259104,-0.04363636363636364,-0.03215926493108725,0.02272727272727264,6.38378239159465e-17,0.0,-2.7755575615628914e-17,0.00613496932515333,0.0,-0.008849557522123956,2.151057110211241e-17
7,-0.010771992818671503,-0.038251366120218615,-0.03729603729603727,0.005494505494505533,0.0009680542110358451,-0.007772020725388637,-0.039999999999999994,-0.029096477794793223,0.01136363636363628,6.38378239159465e-17,0.0,-2.7755575615628914e-17,0.00613496932515333,0.0,-0.008849557522123956,2.0816681711721685e-17
8,-0.007181328545781021,-0.027322404371584737,-0.023310023310023277,0.005494505494505533,0.0029041626331074814,-0.002590673575129571,-0.025454545454545452,-0.016845329249617107,0.01136363636363628,6.38378239159465e-17,0.0,0.014925373134328328,0.00613496932515333,0.0,0.008849557522123831,2.2204460492503132e-17
9,-0.0017953321364452934,-0.01639344262295086,-0.016317016317016285,0.002747252747252786,-0.0009680542110357907,-0.005181347150259104,-0.01818181818181818,-0.0076569678407350265,-8.326672684688674e-17,-0.017857142857142794,0.0,-2.706168622523819e-17,-0.018404907975460166,0.0,-0.008849557522123956,-0.0128205128205128
10,-5.117434254131581e-17,-0.005464480874316978,-0.002331002331002298,0.002747252747252786,0.0009680542110358451,-3.7470027081099036e-17,-0.007272727272727271,0.0015313935681470568,-8.326672684688674e-17,6.38378239159465e-17,0.0,-2.6367796834847467e-17,-0.018404907975460166,0.0,0.008849557522123831,-0.012820512820512798
11,0.003590664272890433,0.008196721311475372,0.006993006993007027,3.8857805861880476e-17,-0.0009680542110357909,0.0025906735751294965,0.0036363636363636364,0.007656967840735112,-8.326672684688674e-17,6.38378239159465e-17,0.0,-2.7755575615628914e-17,-0.0061349693251534195,0.0,0.008849557522123831,-0.012820512820512798
