,well1,well2,well3,well4,well5,well6,well7,well8,well9,well10,well11,well12,well13,well14,well15,well16
0,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,
4,0.0278383579217447,0.024793388429752067,0.015860215053763428,0.01532311792138576,0.01437908496732026,0.02,0.02274881516587678,0.03,0.029713524317122007,0.017527386541471058,0.01319966583124479,0.017283950617283973,0.010344827586206898,0.017725258493353026,0.016955017301038055,0.01698786581013559
5,0.019371391917896077,0.01487603305785124,0.006989247311827945,0.009460359760159912,0.006535947712418301,0.014285714285714285,0.012322274881516592,0.03,0.020919387075283243,0.01408450704225353,0.010192147034252325,0.014266117969821695,0.010344827586206898,0.01418020679468241,0.016955017301038055,0.02012847965738755
6,0.022193713919178952,0.011570247933884299,0.006182795698924696,0.00946035976015991,0.006535947712418301,0.008571428571428572,0.01232227488151659,0.023333333333333334,0.017988007994670315,0.014084507042253527,0.009523809523809533,0.011248285322359417,0.0103448275862069,0.01418020679468241,0.020761245674740476,0.02012847965738755
7,0.024246311738293745,0.011570247933884299,0.006989247311827945,0.007861425716189262,0.006535947712418301,0.008571428571428572,0.012638230647709334,0.016666666666666666,0.023850766155896163,0.014710485133020368,0.009523809523809533,0.00823045267489714,0.0089080459770115,0.020679468242245185,0.017301038062283742,0.023269093504639512
8,0.02347658755612567,0.01487603305785124,0.009946236559139773,0.010792804796802186,0.009150326797385621,0.014285714285714285,0.012638230647709334,0.01333333333333333,0.023850766155896163,0.011267605633802842,0.009523809523809533,0.011248285322359417,0.012068965517241386,0.023929098966026574,0.017301038062283742,0.02212705210563881
9,0.02347658755612567,0.011570247933884299,0.0129032258064516,0.01532311792138576,0.011764705882352941,0.017142857142857144,0.012322274881516592,0.009999999999999998,0.02091938707528324,0.011267605633802842,0.013868003341687581,0.015637860082304587,0.01666666666666667,0.030132939438700122,0.016955017301038055,0.017844396859386148
10,0.018601667735727998,0.011570247933884299,0.0129032258064516,0.012391738840772836,0.011764705882352941,0.01714285714285714,0.012322274881516592,0.006666666666666665,0.016655562958028038,0.007824726134585316,0.013868003341687581,0.01563786008230459,0.01666666666666667,0.030428360413589352,0.01695501730103806,0.014703783012134184
11,0.018601667735727998,0.01487603305785124,0.0129032258064516,0.013990672884743486,0.011764705882352941,0.01714285714285714,0.008846761453396527,0.006666666666666665,0.016655562958028038,0.011267605633802844,0.013868003341687581,0.01563786008230459,0.019827586206896553,0.030723781388478578,0.017301038062283742,0.01156316916488222
12,0.018601667735728,0.01487603305785124,0.012096774193548352,0.018520986009327056,0.016993464052287584,0.017142857142857144,0.008530805687203786,0.006666666666666665,0.01372418387741511,0.01408450704225353,0.013868003341687581,0.02469135802469142,0.024425287356321837,0.02747415066469719,0.02076124567474048,0.007280513918629557
