,well1,well2,well3,well4,well5,well6,well7,well8,well9,well10,well11,well12,well13,well14,well15,well16
0,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,
4,0.003389830508474576,0.013157894736842155,0.0,-0.002150537634408602,0.020793950850661654,-2.42861286636753e-17,0.008403361344537785,-0.012345679012345708,-0.01276595744680851,-2.7755575615628914e-17,0.0,0.0,-0.005847953216374352,0.0,0.0,-0.010869565217391226
5,0.003389830508474576,0.013157894736842155,0.0,-0.002150537634408602,0.01701323251417772,0.027777777777777752,0.008403361344537785,-0.0041152263374485895,-0.004255319148936169,-0.016129032258064543,0.0,0.0,-0.005847953216374352,0.0,0.0,-0.010869565217391226
6,0.01016949152542373,0.013157894736842155,0.0,-0.002150537634408602,0.00945179584120986,0.027777777777777752,0.008403361344537785,0.00411522633744853,0.00425531914893617,-2.7755575615628914e-17,0.0,0.0,-0.005847953216374352,0.0,0.0,7.91033905045424e-17
7,0.01694915254237288,0.026315789473684258,0.0,0.002150537634408602,0.005671077504725926,0.055555555555555525,0.008403361344537785,0.012345679012345647,0.01276595744680851,0.016129032258064488,0.0,0.0,0.005847953216374185,0.0,0.0,0.010869565217391384
8,0.01016949152542373,0.013157894736842151,0.0,0.002150537634408602,-0.0018903591682419383,0.027777777777777752,0.008403361344537785,0.012345679012345647,0.004255319148936169,-2.7755575615628914e-17,0.0,0.0,0.005847953216374185,0.0,0.0,0.010869565217391384
9,0.003389830508474577,0.013157894736842151,0.0,0.002150537634408602,-0.0018903591682419383,0.027777777777777752,0.008403361344537785,0.012345679012345647,0.01276595744680851,-2.7755575615628914e-17,0.0,0.0,0.005847953216374185,0.0,0.0,0.010869565217391384
10,-0.003389830508474576,4.649058915617843e-17,0.0,0.002150537634408602,-0.0018903591682419383,-2.2898349882893852e-17,0.008403361344537785,0.00411522633744853,0.004255319148936169,0.016129032258064488,0.0,0.0,0.005847953216374185,0.0,0.0,7.91033905045424e-17
11,-0.01016949152542373,4.649058915617843e-17,0.0,-0.002150537634408602,-0.0018903591682419383,-2.2898349882893852e-17,-0.008403361344537844,-0.0041152263374485895,-0.00425531914893617,-2.7755575615628914e-17,0.0,0.0,0.005847953216374185,0.0,0.0,-0.010869565217391226
12,-0.01694915254237288,-0.01315789473684206,0.0,-0.0064516129032258064,-0.0018903591682419383,-0.027777777777777797,-0.008403361344537844,-0.01234567901234571,-0.01276595744680851,-0.016129032258064543,0.0,0.0,-0.005847953216374352,0.0,0.0,-0.021739130434782532
13,-0.01016949152542373,-0.013157894736842058,0.0,-0.002150537634408602,0.001890359168241994,-0.027777777777777797,-0.008403361344537844,-0.01234567901234571,-0.004255319148936169,-2.7755575615628914e-17,0.0,0.0,-0.005847953216374352,0.0,0.0,-0.010869565217391224
