,index,well1,well2,well3,well4,well5,well6,well7,well8,well9,well10,well11,well12,well13,well14,well15,well16
25,25,-0.0034129692832764744,0.019607843137254853,0.0,0.16386554621848737,-0.006085192697768707,0.0,0.02608695652173913,0.004184100418410101,0.0042918454935622005,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
26,26,0.003412969283276426,0.03267973856209146,0.0,0.22268907563025206,-0.006085192697768706,0.0,0.02608695652173913,0.004184100418410101,0.0042918454935622005,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
27,27,0.010238907849829327,0.03267973856209146,0.0,0.2983193277310924,-0.006085192697768707,0.0,0.008695652173913044,0.004184100418410101,0.012875536480686664,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
28,28,0.010238907849829327,0.019607843137254853,0.0,0.3949579831932773,-0.010141987829614549,0.0,-0.008695652173913044,0.004184100418410101,0.012875536480686664,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
29,29,0.010238907849829327,0.019607843137254853,0.0,0.5126050420168067,-0.010141987829614549,0.0,-0.008695652173913044,0.004184100418410101,0.021459227467811127,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
30,30,0.010238907849829327,0.019607843137254853,0.0,0.6554621848739496,-0.010141987829614549,0.0,-0.008695652173913044,0.004184100418410101,0.021459227467811127,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
31,31,0.010238907849829327,0.006535947712418252,0.0,0.819327731092437,-0.010141987829614549,0.0,-0.008695652173913044,0.004184100418410101,0.012875536480686664,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
32,32,0.010238907849829327,0.006535947712418252,0.0,1.004201680672269,-0.010141987829614549,0.0,0.008695652173913044,0.004184100418410101,0.01287553648068666,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
33,33,0.023890784982935127,0.019607843137254853,0.0,1.1932773109243697,-0.006085192697768707,0.0,0.008695652173913044,0.004184100418410101,0.021459227467811127,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
34,34,0.023890784982935127,0.019607843137254853,0.0,1.3865546218487395,-0.010141987829614549,0.0,0.008695652173913044,-0.004184100418409983,0.01287553648068666,0.0,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
35,35,0.023890784982935127,0.019607843137254853,0.0,1.5714285714285714,-0.010141987829614549,0.0,0.008695652173913044,0.004184100418410101,0.01287553648068666,0.016666666666666666,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
36,36,0.017064846416382225,0.019607843137254853,0.0,1.739495798319328,-0.010141987829614549,0.0,-0.008695652173913044,0.004184100418410101,0.01287553648068666,0.016666666666666666,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
37,37,0.01706484641638223,0.019607843137254853,0.0,1.8865546218487395,-0.010141987829614549,0.0,-0.008695652173913044,0.004184100418410101,0.01287553648068666,0.016666666666666666,0.0,0.0,0.0,0.014492753623188354,0.0,0.0
38,38,0.010238907849829327,0.019607843137254853,0.0,2.0168067226890756,-0.010141987829614549,0.0,0.008695652173913044,0.004184100418410101,0.01287553648068666,0.016666666666666666,0.0,0.013333333333333332,0.0,0.014492753623188354,0.0,0.0
39,39,0.010238907849829327,0.019607843137254853,0.0,2.1260504201680672,-0.006085192697768707,0.0,0.02608695652173913,0.012552301255230186,0.01287553648068666,0.016666666666666666,0.0,0.013333333333333332,0.0,0.014492753623188354,0.0,0.0
